Filename,T,P,HOA,Metal node,M%,UCV,D,ASA,AVAF,Adsorption
DB1-AlO6-pcn6_B_No6,338.0,0.26,5.117401,Al,2.17,942.909,1.18349,86.8951,0.08036,0.157685
DB0-m3_o150_o158_f0_fsc.sym.41,338.0,0.26,6.619757,Zn,2.08,1732.87,0.883139,297.507,0.10532,1.214248
DB0-m3_o13_o150_f0_fsc.sym.75,298.0,1.0,6.673638,Zn,2.78,1460.38,0.845263,258.652,0.07616,3.767467
DB0-m29_o81_o1490_f0_pts.sym.77,313.0,0.4,4.417139,Fe,2.78,2432.15,0.60643,516.908,0.3165,0.803962
DB1-Cu2N8-ADC_B-DPAC_B_No796,313.0,16.0,6.100585,Cu,3.03,4886.51,0.604517,742.074,0.38598,20.246613
DB0-m3_o18_o23_f0_pcu.sym.114,298.0,0.1,4.472299,Zn,2.11,3682.2,0.425981,788.559,0.41736,0.349137
DB0-m3_o1_o153_f0_fsc.sym.60,338.0,0.26,6.776767,Zn,3.85,1022.04,1.07426,153.151,0.09736,1.929077
DB0-m2_o11_o23_f0_nbo.sym.36,338.0,3.2,4.003282,Cu,3.37,7697.06,0.399235,1512.04,0.48988,2.205333
DB5-hypotheticalMOF_16386_1_0_0_22_13_6,313.0,0.4,4.00523,Zn,4.26,3843.58,0.559614,798.953,0.36724,0.539171
DB1-Cu2O8-irmof10_A-irmof8_A_No539,313.0,0.4,3.924446,Cu,3.51,8350.46,0.53651,1869.95,0.36106,0.705094
DB0-m2_o15_o22_f0_pcu.sym.13,298.0,0.1,7.386258,Cu,2.56,1115.68,1.19623,79.6337,0.01784,1.365926
DB0-m3_o6_o9_f0_pcu.sym.54,298.0,0.1,5.907349,Zn,2.22,2649.93,0.546143,619.209,0.23638,0.507527
DB1-Zn2O8N2-DPAC_A-irmof10_A_No510,313.0,16.0,3.399247,Zn,2.22,9623.23,0.316993,1580.36,0.56968,19.762698
DB0-m2_o6_o13_f0_pcu.sym.42,298.0,1.0,4.251562,Cu,2.94,3033.54,0.419104,671.171,0.41868,2.352848
DB0-m29_o80_o53_f0_pts.sym.33,338.0,3.2,4.877777,Fe,1.9,3037.55,0.671571,600.196,0.24144,5.972869
DB0-m3_o27_uoc,298.0,1.0,2.615733,Zn,3.03,37349.6,0.137168,3140.89,0.81402,1.303812
DB0-m3_o2_o27_f0_pcu.sym.55,338.0,0.26,3.788391,Zn,1.92,4130.43,0.475824,812.324,0.41816,0.233194
DB0-m3_o420_o23_f0_fsc.sym.16,313.0,16.0,8.709472,Zn,3.12,1318.15,0.853198,261.235,0.10204,12.983386
DB0-m3_o17_o93_f0_fsc.sym.16,338.0,3.2,6.033104,Zn,3.03,1116.7,1.29255,107.404,0.03942,5.018365
DB0-m3_o4_o22_f0_nbo.sym.112,313.0,16.0,5.160558,Zn,3.75,5216.13,0.59275,995.89,0.34964,18.60714
DB0-m2_o14_o17_f0_nbo.sym.8,338.0,3.2,3.561521,Cu,3.9,14059.4,0.461163,2425.2,0.49058,2.361587
DB12-FEBPUY_clean,313.0,16.0,9.43741,Cu,4.76,4565.23,1.23823,372.499,0.0197,5.661322
DB12-IDIXAU_clean,313.0,16.0,9.162677,Zn,5.88,4528.78,0.965845,708.555,0.20804,11.702128
DB0-m9_o18_o20_f0_sra.sym.86,298.0,0.1,5.210332,V,3.51,2426.11,0.910742,282.75,0.04386,0.436112
DB0-m2_o5_o28_f0_nbo.sym.6,313.0,0.4,3.400963,Cu,4.35,15596.5,0.508788,3413.62,0.43848,0.365198
DB0-m2_o11_o28_f0_pcu.sym.1,298.0,1.0,5.3241,Cu,2.7,2459.43,0.558817,641.677,0.28724,3.754449
DB0-m2_o6_o14_f0_pcu.sym.59,338.0,0.26,6.207777,Cu,1.75,2546.44,0.721264,391.938,0.1098,0.694064
DB0-m3_o153_o23_f0_fsc.sym.74,298.0,1.0,5.980375,Zn,2.7,1569.2,0.848515,262.495,0.11442,4.736275
DB0-m2_o9_o28_f0_nbo.sym.108,338.0,3.2,4.059879,Cu,2.36,21543.6,0.424759,3921.62,0.47352,2.788458
DB0-m9_o8_o16_f0_sra.sym.61,298.0,0.1,8.272119,V,2.86,2566.6,1.00526,317.591,0.0869,2.012021
DB0-m3_o2_o15_f0_pcu.sym.46,298.0,1.0,5.720618,Zn,2.17,2350.25,0.680762,419.018,0.23788,2.754066
DB0-m3_o16_o147_f0_fsc.sym.4,298.0,1.0,7.441311,Zn,3.17,1065.73,1.09892,145.879,0.08782,4.005874
DB0-m3_o2_o7_f0_nbo.sym.109,313.0,0.4,3.95113,Zn,3.16,32711.0,0.251983,4111.36,0.67372,0.599763
DB0-m3_o6_o8_f0_pcu.sym.132,298.0,1.0,3.669527,Zn,2.38,4127.71,0.386355,863.875,0.4524,2.401341
DB0-m3_o2_o27_f0_pcu.sym.72,313.0,16.0,4.488479,Zn,1.85,4151.47,0.430248,753.415,0.45362,24.845339
DB0-m29_o88_o109_f0_pts.sym.84,298.0,0.1,5.240692,Fe,2.27,2773.06,0.586461,617.845,0.28148,0.477336
DB0-m3_o25_o470_f0_fsc.sym.14,313.0,16.0,8.267402,Zn,3.85,1310.91,0.895751,268.586,0.1561,13.980253
DB1-Zn2O8N2-DPAC_A-irmof7_A_No883,313.0,16.0,3.948008,Zn,1.71,8328.36,0.451692,1484.26,0.43928,17.058434
DB0-m29_o80_o510_f0_pts.sym.18,298.0,1.0,5.434085,Fe,1.94,2792.52,0.641297,549.711,0.25104,4.367358
DB0-m3_o6_o9_f0_nbo.sym.156,298.0,1.0,3.901059,Zn,3.49,22720.1,0.29055,3674.11,0.60202,1.963468
DB0-m3_o21_o430_f0_fsc.sym.17,338.0,3.2,5.619334,Zn,3.33,1547.08,0.746228,303.832,0.22092,5.629816
DB0-m2_o17_o21_f0_pcu.sym.134,298.0,0.1,5.553742,Cu,2.04,2833.79,0.591774,568.523,0.28496,0.509662
DB0-m2_o1_o22_f0_nbo.sym.5,313.0,16.0,4.838564,Cu,4.55,4945.37,0.520539,971.55,0.41882,18.997866
DB1-Cu2N8-DPAC_B-irmof20_B_No709,298.0,0.1,5.325303,Cu,3.28,1837.29,0.766136,296.873,0.299,0.861913
DB0-m3_o59_o3_tfz,313.0,16.0,3.412204,Zn,2.75,22738.9,0.17542,2339.53,0.75496,18.75799
DB0-m9_o1_o14_f0_sra.sym.31,338.0,3.2,7.533853,V,4.17,1312.38,1.33924,35.3571,0.00494,2.439921
DB0-m2_o7_o22_f0_nbo.sym.130,338.0,0.26,2.731409,Cu,3.06,26415.0,0.252821,3689.31,0.65014,0.181893
DB6-pMOF_64,313.0,0.4,4.001188,Cu,2.78,2619.86,0.454886,609.484,0.38406,0.660913
DB15-cdl_N29_E69_opt,298.0,0.1,5.739363,Mn,5.0,4110.35,0.961522,637.146,0.0753,0.45981
DB0-m3_o153_o22_f0_fsc.sym.79,298.0,0.1,7.842403,Zn,2.7,1010.38,1.24471,75.7577,0.02012,2.235189
DB5-hypotheticalMOF_23943_1_0_1_6_21_0,338.0,0.26,3.993878,Zn,3.45,2592.12,0.438978,565.976,0.41696,0.301032
DB0-m2_o15_o25_f0_pcu.sym.22,313.0,16.0,7.184733,Cu,2.27,1665.89,0.922832,252.064,0.05304,10.365024
DB0-m29_o90_o150_f0_pts.sym.50,298.0,1.0,5.643174,Fe,1.92,2908.22,0.628376,508.481,0.266,3.04236
DB0-m3_o4_o5_f0_nbo.sym.33,298.0,1.0,4.920353,Zn,5.56,17830.7,0.54575,3666.16,0.39954,2.088797
DB0-m18_o21_o148_f0_pcu,313.0,0.4,3.610545,Fe,2.94,3449.4,0.367916,712.717,0.48198,0.58206
DB0-m2_o22_o24_f0_nbo.sym.22,338.0,0.26,3.429907,Cu,3.03,4856.49,0.621189,975.581,0.29934,0.141883
DB5-hypotheticalMOF_27132_0_0_1_22_13_7,313.0,0.4,5.759058,Zn,1.92,2231.86,0.691692,426.065,0.2517,3.100729
DB0-m2_o8_o27_f0_pcu.sym.10,338.0,3.2,3.260312,Cu,2.17,5051.25,0.315535,875.549,0.56448,2.371114
DB1-MIL47V-fum_B-mof200_No1,298.0,1.0,5.352448,V,8.33,1004.11,1.19729,134.156,0.07004,1.303759
DB0-m2_o1_o19_f0_nbo.sym.7,338.0,0.26,3.058326,Cu,6.67,10875.8,0.568276,2105.3,0.46284,0.096977
DB0-m3_o3_o15_f0_nbo.sym.15,298.0,0.1,3.528975,Zn,2.91,33193.5,0.276317,4372.82,0.66854,0.14299
DB0-m29_o91_o1470_f0_pts.sym.34,298.0,0.1,6.054906,Fe,1.67,2859.28,0.732124,550.4,0.1544,0.859795
DB0-m3_o14_o15_f0_nbo.sym.36,298.0,0.1,4.873277,Zn,4.08,5224.25,0.563064,1009.84,0.37724,0.320429
DB0-m2_o6_o24_f0_nbo.sym.175,313.0,0.4,2.443534,Cu,4.69,21919.3,0.251549,3192.97,0.66122,0.286286
DB0-m2_o7_o23_f0_nbo.sym.175,313.0,16.0,3.375544,Cu,2.61,39545.7,0.271025,4908.59,0.6544,12.577382
DB0-m3_o11_o21_f0_pcu.sym.18,298.0,0.1,3.770587,Zn,4.55,1546.32,0.55529,344.976,0.32158,0.162892
DB5-hypotheticalMOF_5001017_0_0_0_12_25_10,298.0,0.1,3.858989,Zn,3.74,5451.33,0.338246,1012.65,0.5409,0.183075
DB0-m3_o13_o16_f0_pcu.sym.15,313.0,0.4,5.065224,Zn,2.7,1999.95,0.637163,454.621,0.2229,1.738234
DB0-m3_o16_o17_f0_pcu.sym.8,313.0,0.4,4.673063,Zn,2.44,2547.85,0.585218,535.841,0.31774,1.160066
DB5-hypotheticalMOF_5061103_0_0_2_18_26_5,298.0,0.1,3.830336,Cu,1.92,4942.88,0.341305,892.629,0.53104,0.222234
DB0-m3_o6_o151_f0_pcu,338.0,0.26,3.497779,Zn,3.12,3704.92,0.329565,723.372,0.5292,0.265984
DB0-m29_o85_o110_f0_pts.sym.27,298.0,1.0,5.983757,Fe,2.56,2079.08,0.735004,396.082,0.21458,4.665576
DB0-m3_o9_o29_f0_pcu.sym.48,313.0,16.0,3.853065,Zn,1.25,7462.93,0.416521,1295.65,0.51728,21.612386
DB1-Zn2O8N2-TED-irmof6_No2,338.0,3.2,6.573596,Zn,3.23,1110.47,1.17988,163.108,0.1298,4.234832
DB5-hypotheticalMOF_5052588_0_0_1_27_16_4,298.0,1.0,5.145121,Zn,2.04,3944.07,0.464608,758.217,0.43546,2.558347
DB0-m3_o21_o150_f0_fsc.sym.87,298.0,0.1,7.792418,Zn,2.56,1600.78,0.87071,292.415,0.0828,2.188254
DB5-hypotheticalMOF_9395_3_0_0_13_25_1,298.0,1.0,3.165227,Zn,4.82,5828.16,0.331679,935.31,0.59496,0.763272
DB0-m3_o1_o4_f0_pcu.sym.98,298.0,0.1,6.410218,Zn,3.45,1204.9,1.12352,151.031,0.07836,1.147716
DB0-m3_o24_o28_f0_pcu.sym.55,313.0,0.4,5.540115,Zn,1.69,2462.23,0.744371,437.622,0.16018,2.185615
DB0-m3_o8_o26_f0_pcu,298.0,1.0,3.884384,Zn,2.38,9553.76,0.294603,1579.9,0.58264,1.534462
DB0-m3_o25_o26_f0_pcu.sym.10,313.0,0.4,5.095588,Zn,2.7,4162.7,0.479785,899.71,0.4181,0.691112
DB5-hypotheticalMOF_6002290_0_0_3_8_15_1,298.0,1.0,6.446267,V,4.55,974.982,1.11402,136.385,0.11542,1.448399
DB0-m29_o99_o86_f0_pts.sym.55,338.0,0.26,4.49498,Fe,2.38,2599.33,0.633932,449.473,0.31038,0.358844
DB0-m3_o24_o28_f0_pcu.sym.12,338.0,0.26,4.746931,Zn,2.13,2454.3,0.670848,574.393,0.20744,0.411548
DB5-hypotheticalMOF_6001241_0_0_3_18_13_12,313.0,0.4,4.675516,V,4.26,1229.35,0.743212,231.541,0.2699,1.046319
DB0-m3_o9_o9_f0_nbo.sym.3,313.0,0.4,5.977989,Zn,2.67,5238.59,0.730402,789.856,0.22032,2.060503
DB5-hypotheticalMOF_5795_1_0_0_10_26_4,313.0,0.4,3.233818,Zn,3.6,5872.11,0.387487,1044.97,0.53626,0.370105
DB0-m3_o24_o1510_f0_fsc.sym.17,313.0,0.4,6.408883,Zn,2.86,1512.79,0.883967,275.433,0.07906,2.121272
DB0-m2_o18_o21_f0_pcu.sym.6,338.0,0.26,4.149083,Cu,2.56,2600.87,0.576299,547.935,0.3092,0.315134
DB0-m2_o18_o28_f0_pcu.sym.10,338.0,0.26,5.285138,Cu,1.54,4445.17,0.484198,937.569,0.35866,0.495503
DB1-Zn2O8-irmof20_A-TePM_No1,338.0,3.2,4.360071,Zn,5.88,3232.68,0.599192,892.274,0.32876,3.114203
DB15-lon_N76_E8_opt,313.0,0.4,3.016206,Zn,1.96,22601.3,0.16746,2443.32,0.75298,0.431218
DB0-m3_o19_o27_f0_nbo.sym.25,313.0,0.4,2.785058,Zn,4.0,21816.5,0.291275,3670.16,0.60746,0.326856
DB0-m29_o89_o43_f0_pts.sym.75,338.0,0.26,5.260649,Fe,2.38,2506.49,0.634225,550.414,0.2401,0.795076
DB0-m3_o13_o151_f0_fsc.sym.24,313.0,0.4,7.191835,Zn,2.08,1866.08,0.846777,297.959,0.06226,4.377068
DB5-hypotheticalMOF_16983_0_0_1_26_9_11,298.0,0.1,6.66769,Zn,1.57,1988.04,0.908579,237.723,0.03404,2.054148
DB0-m3_o146_o6_f0_fsc.sym.104,338.0,3.2,6.4861,Zn,1.35,2681.42,1.01753,259.038,0.06214,2.587829
DB5-hypotheticalMOF_6004095_1_0_3_23_18_5,298.0,1.0,4.767687,V,4.17,1637.73,0.583244,291.427,0.3477,2.167462
DB5-hypotheticalMOF_1001217_0_0_3_10_21_0,338.0,0.26,4.284286,V,5.26,1139.54,0.708401,217.673,0.2366,0.250991
DB0-m3_o23_o26_f0_pcu.sym.49,313.0,0.4,4.601822,Zn,1.45,4115.72,0.468823,830.778,0.34254,1.075839
DB0-m9_o5_o18_f0_sra.sym.12,313.0,0.4,8.309069,V,4.35,1727.66,1.2844,97.8799,0.0139,1.736476
DB1-Cu2O8N2-AZO_A-BDC_A_No28,298.0,0.1,3.70152,Cu,2.94,2867.54,0.450574,587.592,0.44268,0.191522
DB0-m2_o20_o22_f0_nbo.sym.55,298.0,1.0,2.935177,Cu,3.9,17486.5,0.311178,3120.65,0.56908,0.776099
DB0-m3_o160_o530_f0_fsc.sym.23,313.0,0.4,5.744596,Zn,2.5,2135.94,0.735756,452.741,0.20674,2.718243
DB0-m3_o1520_o17_f0_fsc.sym.19,338.0,0.26,6.168888,Zn,2.5,1484.65,0.918765,219.077,0.20012,1.081377
DB0-m29_o88_o430_f0_pts.sym.66,313.0,16.0,5.67348,Fe,2.33,3037.06,0.525078,613.32,0.35996,24.29264
DB0-m29_o90_o52_f0_pts.sym.31,298.0,0.1,5.042832,Fe,2.7,2903.75,0.573642,592.157,0.36342,0.378538
DB0-m3_o142_o149_f0_fsc,338.0,0.26,6.276192,Zn,2.67,1646.74,0.865619,337.769,0.13786,2.133715
DB0-m2_o4_o15_f0_nbo.sym.67,313.0,0.4,4.18518,Cu,4.05,5082.85,0.556166,981.937,0.3871,0.573724
DB0-m3_o24_o115_f0_fsc.sym.37,298.0,0.1,6.17998,Zn,1.72,2492.65,0.757951,497.166,0.13512,0.844647
DB0-m3_o11_o29_f0_pcu.sym.40,338.0,3.2,5.166172,Zn,2.06,3041.72,0.5937,743.666,0.2719,6.02612
DB0-m29_o82_o51_f0_pts.sym.42,313.0,16.0,8.346229,Fe,2.44,2246.94,0.670523,484.035,0.2275,18.086483
DB1-Zn2O8-ADC_A-irmof7_A_No23,338.0,3.2,5.82548,Zn,2.86,3802.91,0.638668,825.596,0.22664,5.902819
DB0-m3_o24_o27_f0_nbo.sym.117,298.0,0.1,4.109188,Zn,2.91,18009.0,0.40826,3173.97,0.50704,0.293098
DB0-m2_o15_o29_f0_pcu.sym.52,338.0,3.2,5.342954,Cu,1.43,2895.21,0.83637,493.396,0.16248,5.492728
DB0-m3_o1520_o13_f0_fsc.sym.30,313.0,16.0,7.708771,Zn,2.5,1239.1,1.19722,123.228,0.0325,6.362107
DB7-ddmof_15395,298.0,1.0,3.521232,Cd,2.56,62380.3,0.218792,6278.99,0.74122,2.041387
DB0-m3_o1470_o22_f0_fsc.sym.1,338.0,0.26,7.73805,Zn,3.33,831.836,1.24016,75.5655,0.0383,1.703631
DB1-Zn2O8N2-ADC_A-DPAC_A_No1370,313.0,0.4,4.339418,Zn,2.08,5187.93,0.298819,882.873,0.5732,0.670604
DB0-m3_o460_o159_f0_fsc.sym.4,313.0,16.0,12.335461,Zn,3.7,999.69,1.06506,156.437,0.10516,9.183803
DB6-cuf_4480,338.0,0.26,5.702568,Cu,2.08,1903.41,0.821622,263.612,0.06364,0.509179
DB0-m3_o1_o12_f0_pcu.sym.20,298.0,0.1,5.886667,Zn,4.76,1186.85,0.972353,210.27,0.18026,0.365059
DB0-m2_o58_o25_tfz,298.0,0.1,3.014273,Cu,3.57,15509.9,0.211195,1955.2,0.71564,0.183236
DB0-m2_o3_o16_f0_pcu.sym.77,298.0,0.1,5.102463,Cu,1.67,4538.49,0.410572,868.315,0.42868,0.568954
DB12-DOYLEI_clean,338.0,3.2,4.872116,Cd,3.57,1047.83,1.15157,145.007,0.04496,1.57575
DB0-m3_o460_o20_f0_fsc.sym.3,298.0,1.0,5.518415,Zn,5.56,948.861,0.943293,191.983,0.20056,2.833676
DB0-m29_o91_o86_f0_pts.sym.13,298.0,0.1,6.299615,Fe,1.87,2807.69,0.720663,497.188,0.22572,0.608018
DB0-m3_o151_o159_f0_fsc.sym.27,298.0,0.1,5.628866,Zn,2.33,2217.38,0.63318,441.894,0.24824,0.705617
DB0-m3_o3_o23_f0_pcu.sym.58,338.0,3.2,5.642639,Zn,1.37,5664.5,0.336551,1075.96,0.47358,3.480119
DB1-Cu2O8-AZO_A-fum_A_No104,338.0,3.2,3.795513,Cu,3.85,8948.28,0.544692,1883.54,0.35896,2.582555
DB0-m29_o90_o83_f0_pts.sym.47,338.0,0.26,4.729967,Fe,2.22,2815.49,0.604164,512.942,0.33118,0.322715
DB0-m2_o8_o13_f0_pcu.sym.81,313.0,16.0,4.91533,Cu,2.33,3411.14,0.442875,758.272,0.40646,24.156996
DB0-m29_o90_o101_f0_pts.sym.25,338.0,0.26,4.881303,Fe,2.63,2837.59,0.642632,500.45,0.3484,0.284365
DB0-m3_o17_o23_f0_nbo.sym.99,313.0,16.0,3.649161,Zn,2.7,28908.5,0.273659,4561.68,0.6262,20.221724
DB0-m3_o10_o11_f0_pcu.sym.53,338.0,0.26,5.760823,Zn,5.56,748.483,1.04936,115.522,0.0679,0.633017
DB0-m3_o19_o23_f0_nbo.sym.21,313.0,16.0,3.035369,Zn,5.66,18083.6,0.327796,2966.21,0.62542,10.301311
DB0-m3_o22_o25_f0_nbo.sym.143,298.0,1.0,4.296071,Zn,3.49,7407.77,0.400277,1341.76,0.51054,1.854128
DB0-m2_o6_o12_f0_pcu.sym.27,338.0,0.26,4.188229,Cu,4.0,2575.29,0.900421,569.696,0.28376,0.157453
DB0-m3_o15_o22_f0_pcu.sym.34,338.0,3.2,8.9568,Zn,2.33,1188.97,1.23387,84.5253,0.0165,3.767716
DB0-m3_o153_o158_f0_fsc.sym.4,313.0,16.0,8.171161,Zn,2.82,1482.35,0.843928,319.426,0.12166,14.18777
DB0-m2_o5_o17_f0_nbo.sym.63,298.0,0.1,4.80532,Cu,2.97,10033.2,0.704042,2063.73,0.20354,0.271025
DB13-cds-Syn020168,298.0,0.1,5.165785,Cu,5.26,2650.63,0.99873,669.076,0.18036,0.267348
DB0-m3_o520_o22_f0_fsc.sym.5,338.0,0.26,5.279662,Zn,3.45,1182.7,1.49187,134.49,0.08394,0.358252
DB0-m3_o540_o21_f0_fsc.sym.1,298.0,0.1,5.369001,Zn,2.56,2408.44,0.636658,574.337,0.24984,0.84416
DB0-m2_o25_o142_f0_fsc,298.0,1.0,5.911425,Cu,3.92,1302.39,0.806424,284.641,0.18156,4.241286
DB0-m3_o13_o22_f0_pcu.sym.54,338.0,0.26,4.688956,Zn,2.67,1671.28,0.708805,345.825,0.1872,0.36716
DB1-Cu2O8-irmof6_A-mof177_No2,338.0,3.2,5.729338,Cu,4.76,2334.77,0.9462,448.837,0.15006,3.150732
DB0-m9_o7_o18_f0_sra.sym.6,298.0,0.1,5.219217,V,3.03,3634.06,0.714015,601.118,0.25596,0.326297
DB0-m29_o90_o540_f0_pts.sym.72,338.0,0.26,4.078102,Fe,1.72,4908.92,0.454314,1082.23,0.4123,0.289148
DB0-m3_o3_o25_f0_pcu.sym.71,298.0,1.0,3.516626,Zn,2.17,5680.06,0.341859,924.175,0.58772,1.283012
DB0-m3_o152_o155_f0_fsc.sym.56,338.0,3.2,7.029177,Zn,1.92,1939.32,0.881647,284.595,0.07974,5.413928
DB1-Cu2O8-ADC_A-irmof20_A_No530,298.0,1.0,4.590365,Cu,3.85,4374.93,0.593272,930.174,0.3174,1.692055
DB0-m3_o6_o9_f0_pcu.sym.89,313.0,16.0,6.824868,Zn,2.33,2651.64,0.575821,615.146,0.2389,21.545164
DB0-m3_o105_o13_f0_fsc.sym.32,338.0,3.2,7.314227,Zn,2.33,1924.89,0.800107,300.366,0.21184,7.723017
DB6-cuf_1465,298.0,0.1,4.358409,Cu,1.85,3904.3,0.486524,779.945,0.39108,0.221736
DB5-hypotheticalMOF_24214_0_0_1_6_10_0,338.0,3.2,6.106418,Zn,4.35,1114.3,0.806382,223.405,0.19246,6.354308
DB6-cuf_9854,298.0,1.0,5.93653,Cu,3.7,1233.06,0.882716,253.306,0.14538,3.703693
DB6-cuf_329,338.0,0.26,4.21479,Cu,1.82,3428.16,0.588964,719.819,0.32746,0.290234
DB0-m3_o1500_o13_f0_fsc.sym.4,338.0,3.2,7.895485,Zn,2.56,1407.49,0.962045,149.735,0.01814,6.428075
DB0-m29_o97_o45_f0_pts.sym.51,338.0,0.26,5.831468,Fe,1.69,2744.29,0.685352,566.569,0.16638,0.808005
DB0-m2_o25_ssb,298.0,1.0,3.084496,Cu,4.0,47073.7,0.170306,5208.62,0.75954,1.082729
DB1-Zn2O8N2-irmof14_A-irmof7_A_No14,298.0,1.0,5.915388,Zn,2.33,4003.89,0.738633,799.469,0.17226,4.047352
DB0-m9_o17_o24_f0_sra.sym.61,298.0,0.1,7.548223,V,3.33,1822.44,1.16692,182.29,0.03616,0.701411
DB0-m29_o82_o45_f0_pts.sym.15,313.0,16.0,6.414273,Fe,2.56,2234.32,0.664621,497.398,0.22732,17.844676
DB1-Cu2O8N2-DPAC_A-irmof6_A_No154,338.0,3.2,4.178252,Cu,1.86,7758.44,0.404952,1327.4,0.4994,3.306192
DB0-m2_o1_o12_f0_pcu.sym.55,338.0,0.26,5.691897,Cu,3.33,1119.99,0.882992,179.457,0.07974,0.545698
DB1-Cu2O8-ADC_A-AZO_A_No939,338.0,0.26,3.2769,Cu,2.94,6035.87,0.436653,1155.42,0.4249,0.147587
DB1-Zn2O8-ADC_A-irmof8_A_No133,338.0,0.26,4.109593,Zn,3.57,4669.08,0.681979,945.341,0.33646,0.237097
DB0-m9_o23_o27_f0_sra.sym.17,313.0,0.4,5.579647,V,2.38,3948.4,0.658221,683.41,0.25518,2.11944
DB1-Zn2O8-fum_A-irmof6_A_No102,298.0,1.0,5.103688,Zn,6.25,1956.77,1.06715,437.763,0.11236,2.621998
DB0-m2_o21_o22_f0_pcu.sym.138,338.0,3.2,5.410932,Cu,2.17,1877.79,0.848774,308.522,0.1119,3.486996
DB0-m9_o1_o4_f0_sra.sym.27,298.0,0.1,6.915072,V,4.65,1485.05,1.15657,177.888,0.06032,0.763558
DB0-m29_o93_o510_f0_pts.sym.12,298.0,0.1,4.525089,Fe,2.74,2625.36,0.568091,565.936,0.34004,0.320346
DB0-m29_o85_o54_f0_pts.sym.15,298.0,1.0,5.480576,Fe,2.0,3290.21,0.617954,831.543,0.2671,4.109417
DB0-m2_o23_o29_f0_nbo.sym.13,313.0,16.0,2.775807,Cu,2.29,55339.2,0.16056,5630.69,0.76896,17.872567
DB0-m29_o91_o44_f0_pts.sym.10,313.0,16.0,6.38703,Fe,2.27,3170.23,0.569249,588.459,0.33248,22.285362
DB0-m3_o12_o17_f0_pcu.sym.96,298.0,1.0,8.703516,Zn,2.56,1671.64,0.792133,263.899,0.07282,5.291142
DB0-m29_o90_o143_f0_pts.sym.82,338.0,0.26,5.214832,Fe,2.5,2644.39,0.595471,486.794,0.31056,0.4369
DB1-Cu2O8-irmof10_A-irmof16_A_No817,313.0,16.0,4.066262,Cu,2.7,17136.1,0.310735,3100.57,0.57606,20.288969
DB0-m1_o22_vbm,298.0,0.1,4.107571,Zn,4.82,15772.3,0.729534,3215.59,0.23438,0.146067
DB0-m3_o21_o28_f0_pcu.sym.93,313.0,16.0,5.310569,Zn,2.0,4264.88,0.407097,901.462,0.43518,28.426397
DB1-Cu2N8-BDC_B-irmof20_B_No503,298.0,1.0,5.77808,Cu,4.35,1213.01,0.904286,198.205,0.21574,4.489587
DB0-m29_o96_o149_f0_pts.sym.117,338.0,3.2,5.526305,Fe,1.71,3310.72,0.640818,804.82,0.22008,6.813265
DB0-m2_o26_o27_f0_pcu.sym.27,338.0,0.26,3.668093,Cu,1.85,5296.25,0.327949,853.537,0.55622,0.225388
DB5-hypotheticalMOF_5039057_2_1_1_15_21_10,338.0,3.2,5.923124,Zn,2.5,3434.31,0.747942,534.635,0.05706,8.227261
DB0-m2_o12_o19_f0_pcu.sym.38,338.0,3.2,3.975693,Cu,5.0,1159.59,0.852489,241.922,0.19164,2.036048
DB0-m9_o3_o13_f0_sra.sym.27,338.0,3.2,5.234311,V,2.99,2907.66,0.88732,434.74,0.17324,3.760692
DB0-m9_o7_o18_f0_sra.sym.47,338.0,0.26,4.940688,V,2.33,3634.8,0.82286,466.636,0.09634,0.376905
DB0-m9_o6_o7_f0_sra.sym.48,298.0,0.1,4.869601,V,2.78,3724.35,0.647779,613.703,0.2759,0.35235
DB0-m9_o23_o27_f0_sra.sym.46,338.0,0.26,4.793242,V,2.56,3952.61,0.684333,609.484,0.26098,0.260233
DB5-hypotheticalMOF_5023381_3_0_0_27_21_5,338.0,0.26,2.736274,Zn,4.49,7065.84,0.261385,1075.4,0.64718,0.185815
